Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Gifu,1.69,0.82,0.87,1.56,0.82,0.74,0.13,0.0,0.13,1.69,0.82,0.87,2,1,1,0.13,40.0,52.02,51.19,0.97,0.55,232,15,18,10,18.56,18.18,19.14,8,2,12,3,12,157.7,54.49,149.87,84.23,223.4,85.89,1,Fukushima United 1-2 Gifu,2026-04-19
Fukushima United,0.82,1.69,-0.87,0.82,1.56,-0.74,0.0,0.13,-0.13,0.82,1.69,-0.87,1,2,-1,-0.13,60.0,47.98,43.75,0.55,0.97,259,10,10,18,18.18,18.56,18.41,2,8,7,5,5,131.7,45.51,28.07,15.77,36.7,14.11,0,Fukushima United 1-2 Gifu,2026-04-19
Sagamihara,0.81,0.68,0.13,0.81,0.56,0.25,0.0,0.12,-0.12,0.81,0.68,0.13,2,0,2,1.87,44.1,56.01,52.87,0.96,0.98,159,17,12,6,12.5,6.12,10.61,4,1,24,8,8,127.2,70.86,58.87,84.34,165.73,94.1,3,Tochigi 0-2 Sagamihara,2026-04-19
Tochigi,0.68,0.81,-0.13,0.56,0.81,-0.25,0.12,0.0,0.12,0.68,0.81,-0.13,0,2,-2,-1.87,55.9,43.99,43.22,0.98,0.96,148,7,6,12,6.12,12.5,9.68,1,4,21,9,16,52.3,29.14,10.93,15.66,10.4,5.9,2,Tochigi 0-2 Sagamihara,2026-04-19
Vanraure Hachinohe,0.04,1.62,-1.58,0.04,1.45,-1.41,0.0,0.17,-0.17,0.04,1.62,-1.58,0,1,-1,0.58,41.0,42.59,45.05,0.37,1.2,141,7,3,14,8.11,11.67,12.5,2,3,13,1,18,27.9,15.01,91.33,77.89,19.3,13.06,7,Montedio Yamagata 1-0 Vanraure Hachinohe,2026-04-19
Montedio Yamagata,1.62,0.04,1.58,1.45,0.04,1.41,0.17,0.0,0.17,1.62,0.04,1.58,1,0,1,-0.58,59.0,57.41,47.45,1.2,0.37,221,13,14,3,11.67,8.11,10.81,3,2,22,9,8,158.0,84.99,25.93,22.11,128.5,86.94,3,Montedio Yamagata 1-0 Vanraure Hachinohe,2026-04-19
Júbilo Iwata,2.33,1.04,1.29,2.25,0.99,1.26,0.08,0.05,0.03,2.33,1.04,1.29,2,1,1,-0.29,45.8,49.69,51.03,1.33,1.32,177,17,16,22,12.03,16.67,9.7,4,4,17,3,11,82.9,41.87,50.2,75.6,88.33,45.33,9,Omiya Ardija 1-2 Júbilo Iwata,2026-04-18
Omiya Ardija,1.04,2.33,-1.29,0.99,2.25,-1.26,0.05,0.08,-0.03,1.04,2.33,-1.29,1,2,-1,0.29,54.2,50.31,49.18,1.32,1.33,192,19,22,16,16.67,12.03,11.0,4,4,26,5,12,115.1,58.13,16.2,24.4,106.53,54.67,0,Omiya Ardija 1-2 Júbilo Iwata,2026-04-18
Yokohama,2.37,0.37,2.0,0.7,0.28,0.42,0.16,0.09,0.07,0.85,0.37,0.48,3,1,2,0.0,67.5,56.03,48.75,0.07,0.31,180,6,14,7,200.0,22.58,5.36,4,1,15,8,8,102.4,75.35,7.67,8.03,57.53,59.99,0,Blaublitz Akita 1-3 Yokohama,2026-04-19
Blaublitz Akita,0.37,2.37,-2.0,0.28,0.7,-0.42,0.09,0.16,-0.07,0.37,0.85,-0.48,1,3,-2,0.0,32.5,43.97,53.42,0.31,0.07,97,9,7,14,22.58,200.0,12.58,1,4,9,1,18,33.5,24.65,87.8,91.97,38.37,40.01,10,Blaublitz Akita 1-3 Yokohama,2026-04-19
Giravanz Kitakyushu,1.74,0.44,1.3,1.6,0.34,1.26,0.14,0.1,0.04,1.74,0.44,1.3,2,0,2,0.7,48.0,51.97,48.24,0.67,0.78,191,14,11,8,16.42,10.26,13.38,5,0,12,5,8,87.0,48.31,60.0,63.42,115.6,65.09,0,Ryūkyū 0-2 Giravanz Kitakyushu,2026-04-18
Ryūkyū,0.44,1.74,-1.3,0.34,1.6,-1.26,0.1,0.14,-0.04,0.44,1.74,-1.3,0,2,-2,-0.7,52.0,48.03,42.55,0.78,0.67,163,11,8,11,10.26,16.42,22.93,0,5,14,4,8,93.1,51.69,34.6,36.58,62.0,34.91,1,Ryūkyū 0-2 Giravanz Kitakyushu,2026-04-18
Zweigen Kanazawa,0.79,0.97,-0.18,0.79,0.95,-0.16,0.0,0.03,-0.03,0.79,0.97,-0.18,1,2,-1,-0.82,44.6,58.94,54.46,0.57,0.44,279,12,8,7,14.04,15.91,15.32,1,3,25,5,14,125.3,70.39,75.13,68.42,142.27,76.5,4,Tokushima Vortis 2-1 Zweigen Kanazawa,2026-04-18
Tokushima Vortis,0.97,0.79,0.18,0.95,0.79,0.16,0.03,0.0,0.03,0.97,0.79,0.18,2,1,1,0.82,55.4,41.06,45.5,0.44,0.57,213,9,7,8,15.91,14.04,13.0,3,1,20,4,9,52.7,29.61,34.67,31.58,43.7,23.5,0,Tokushima Vortis 2-1 Zweigen Kanazawa,2026-04-18
Kamatamare Sanuki,0.64,0.63,0.01,0.42,0.32,0.1,0.22,0.31,-0.09,0.64,0.63,0.01,1,1,0,-0.01,29.5,47.35,51.98,0.25,0.67,137,9,8,9,32.0,13.43,20.6,5,1,15,3,12,50.8,35.85,176.67,96.23,177.17,92.18,6,Nara Club 1-1 Kamatamare Sanuki,2026-04-18
Nara Club,0.63,0.64,-0.01,0.32,0.42,-0.1,0.31,0.22,0.09,0.63,0.64,-0.01,1,1,0,0.01,70.5,52.65,43.85,0.67,0.25,249,15,9,8,13.43,32.0,6.76,1,5,21,7,10,90.9,64.15,6.93,3.77,15.03,7.82,0,Nara Club 1-1 Kamatamare Sanuki,2026-04-18
Imabari,0.4,0.49,-0.09,0.36,0.38,-0.02,0.05,0.11,-0.06,0.4,0.49,-0.09,0,1,-1,-0.91,49.7,41.62,43.71,0.78,0.48,177,7,14,7,17.95,14.58,18.42,4,3,26,9,6,81.1,43.58,66.67,54.67,72.8,40.69,1,Albirex Niigata 1-0 Imabari,2026-04-18
Albirex Niigata,0.49,0.4,0.09,0.38,0.36,0.02,0.11,0.05,0.06,0.49,0.4,0.09,1,0,1,0.91,50.3,58.38,47.93,0.48,0.78,214,10,7,14,14.58,17.95,16.91,3,4,25,4,7,105.0,56.42,55.27,45.33,106.1,59.31,0,Albirex Niigata 1-0 Imabari,2026-04-18
Fujieda MYFC,1.15,1.25,-0.1,1.14,1.18,-0.04,0.01,0.08,-0.07,1.15,1.25,-0.1,1,0,1,1.1,46.8,39.29,40.98,0.58,0.77,120,13,13,9,22.41,11.69,15.14,1,1,10,5,12,61.4,41.21,51.73,56.23,61.27,51.76,3,Ventforet Kofu 0-1 Fujieda MYFC,2026-04-18
Ventforet Kofu,1.25,1.15,0.1,1.18,1.14,0.04,0.08,0.01,0.07,1.25,1.15,0.1,0,1,-1,-1.1,53.2,60.71,48.85,0.77,0.58,210,9,9,13,11.69,22.41,10.26,1,1,20,2,14,87.6,58.79,40.27,43.77,57.1,48.24,1,Ventforet Kofu 0-1 Fujieda MYFC,2026-04-18
Thespa Gunma,1.71,2.17,-0.46,0.81,1.99,-1.18,0.89,0.18,0.71,1.71,2.17,-0.46,2,1,1,1.46,56.6,47.35,44.6,0.58,1.0,237,12,16,15,27.59,15.0,18.89,2,3,16,3,9,110.0,47.89,19.27,14.82,67.67,26.45,0,Shonan Bellmare 1-2 Thespa Gunma,2026-04-18
Shonan Bellmare,2.17,1.71,0.46,1.99,0.81,1.18,0.18,0.89,-0.71,2.17,1.71,0.46,1,2,-1,-1.46,43.4,52.65,47.02,1.0,0.58,197,12,15,16,15.0,27.59,26.78,3,2,10,6,5,119.7,52.11,110.73,85.18,188.13,73.55,0,Shonan Bellmare 1-2 Thespa Gunma,2026-04-18
Tochigi City,0.16,3.08,-2.92,0.16,2.13,-1.97,0.0,0.19,-0.19,0.16,2.32,-2.16,0,5,-5,-2.08,53.3,44.94,42.95,0.35,0.81,164,4,3,21,8.57,25.93,9.76,8,12,10,2,12,26.2,17.65,16.87,18.19,2.1,0.94,0,Vegalta Sendai 5-0 Tochigi City,2026-04-18
Vegalta Sendai,3.08,0.16,2.92,2.13,0.16,1.97,0.19,0.0,0.19,2.32,0.16,2.16,5,0,5,2.08,46.7,55.06,46.02,0.81,0.35,181,8,21,3,25.93,8.57,11.03,12,8,25,7,10,122.2,82.35,75.87,81.81,221.35,99.06,5,Vegalta Sendai 5-0 Tochigi City,2026-04-18
Kagoshima United,0.65,1.12,-0.47,0.43,1.12,-0.69,0.22,0.0,0.22,0.65,1.12,-0.47,1,2,-1,-0.53,57.1,62.31,53.01,0.31,0.83,196,12,11,7,35.48,8.43,7.62,3,3,33,10,14,114.3,82.17,19.13,33.02,81.56,48.81,6,Renofa Yamaguchi 2-1 Kagoshima United,2026-04-18
Renofa Yamaguchi,1.12,0.65,0.47,1.12,0.43,0.69,0.0,0.22,-0.22,1.12,0.65,0.47,2,1,1,0.53,42.9,37.69,45.99,0.83,0.31,111,13,7,11,8.43,35.48,10.96,3,3,8,1,15,24.8,17.83,38.8,66.98,85.54,51.19,1,Renofa Yamaguchi 2-1 Kagoshima United,2026-04-18
Matsumoto Yamaga,0.86,1.68,-0.82,0.79,0.52,0.27,0.06,0.4,-0.34,0.86,0.92,-0.06,1,2,-1,-0.18,41.0,44.16,46.02,0.47,0.29,120,8,10,11,21.28,37.93,10.57,6,0,15,5,14,54.7,40.01,68.0,87.86,67.53,52.04,0,Consadole Sapporo 2-1 Matsumoto Yamaga,2026-04-18
Consadole Sapporo,1.68,0.86,0.82,0.52,0.79,-0.27,0.4,0.06,0.34,0.92,0.86,0.06,2,1,1,0.18,59.0,55.84,48.19,0.29,0.47,189,5,11,10,37.93,21.28,13.31,0,6,17,7,6,82.0,59.99,9.4,12.14,62.23,47.96,2,Consadole Sapporo 2-1 Matsumoto Yamaga,2026-04-18
Ehime,0.35,1.06,-0.71,0.34,1.05,-0.71,0.02,0.01,0.01,0.35,1.06,-0.71,1,0,1,1.71,44.2,29.3,42.12,0.37,1.1,149,4,8,11,21.62,10.0,16.48,3,7,7,2,9,38.4,21.2,69.2,58.02,17.8,10.0,0,Osaka 0-1 Ehime,2026-04-17
Osaka,1.06,0.35,0.71,1.05,0.34,0.71,0.01,0.02,-0.01,1.06,0.35,0.71,0,1,-1,-1.71,55.8,70.7,51.25,1.1,0.37,280,22,11,8,10.0,21.62,13.11,7,3,24,7,10,142.7,78.8,50.07,41.98,160.27,90.0,2,Osaka 0-1 Ehime,2026-04-17
Gainare Tottori,0.71,1.44,-0.73,0.71,1.27,-0.56,0.0,0.17,-0.17,0.71,1.44,-0.73,1,3,-2,-1.27,61.7,36.01,38.8,0.4,0.94,164,9,6,19,15.0,20.21,12.67,5,6,12,0,4,43.4,21.36,20.73,10.5,6.17,2.05,0,Kagoshima United 3-1 Gainare Tottori,2026-04-12
Kagoshima United,1.44,0.71,0.73,1.27,0.71,0.56,0.17,0.0,0.17,1.44,0.71,0.73,3,1,2,1.27,38.3,63.99,54.22,0.94,0.4,220,16,19,6,20.21,15.0,21.79,6,5,24,7,7,159.8,78.64,176.67,89.5,294.17,97.95,7,Kagoshima United 3-1 Gainare Tottori,2026-04-12
Tegevajaro Miyazaki,1.73,0.08,1.65,1.68,0.06,1.62,0.05,0.01,0.04,1.73,0.08,1.65,5,0,5,3.35,44.2,44.58,44.25,0.55,0.36,194,8,15,4,27.27,11.11,15.48,9,2,18,2,6,67.9,46.48,113.33,66.66,158.13,76.06,0,Roasso Kumamoto 0-5 Tegevajaro Miyazaki,2026-04-12
Roasso Kumamoto,0.08,1.73,-1.65,0.06,1.68,-1.62,0.01,0.05,-0.04,0.08,1.73,-1.65,0,5,-5,-3.35,55.8,55.42,42.65,0.36,0.55,212,6,4,15,11.11,27.27,19.0,2,9,12,4,11,78.2,53.52,56.67,33.34,49.77,23.94,1,Roasso Kumamoto 0-5 Tegevajaro Miyazaki,2026-04-12
Sagan Tosu,0.84,0.39,0.45,0.71,0.39,0.32,0.13,0.0,0.13,0.84,0.39,0.45,1,0,1,0.55,51.6,68.75,51.1,0.98,0.22,240,16,18,3,18.37,13.64,9.62,7,4,19,8,10,194.9,89.08,63.67,56.88,217.53,92.66,1,Giravanz Kitakyushu 0-1 Sagan Tosu,2026-04-12
Giravanz Kitakyushu,0.39,0.84,-0.45,0.39,0.71,-0.32,0.0,0.13,-0.13,0.39,0.84,-0.45,0,1,-1,-0.55,48.4,31.25,38.12,0.22,0.98,114,2,3,18,13.64,18.37,15.23,4,7,9,2,9,23.9,10.92,48.27,43.12,17.23,7.34,3,Giravanz Kitakyushu 0-1 Sagan Tosu,2026-04-12
Ryūkyū,0.88,0.82,0.06,0.79,0.79,0.0,0.08,0.03,0.05,0.88,0.82,0.06,1,2,-1,-1.06,57.7,52.37,49.11,0.57,0.49,231,9,15,12,26.32,24.49,11.86,6,2,25,6,7,108.0,52.4,12.53,14.14,57.7,27.8,2,Reilac Shiga 2-1 Ryūkyū,2026-04-12
Reilac Shiga,0.82,0.88,-0.06,0.79,0.79,0.0,0.03,0.08,-0.05,0.82,0.88,-0.06,2,1,1,1.06,42.3,47.63,50.42,0.49,0.57,166,13,12,15,24.49,26.32,16.04,2,6,16,5,12,98.1,47.6,76.07,85.86,149.83,72.2,4,Reilac Shiga 2-1 Ryūkyū,2026-04-12
Albirex Niigata,0.17,2.96,-2.79,0.15,2.51,-2.36,0.02,0.45,-0.43,0.17,2.96,-2.79,1,2,-1,1.79,50.8,50.52,46.1,0.31,1.04,218,5,4,17,12.9,16.35,16.16,1,4,8,2,9,65.6,33.3,80.13,49.79,103.93,34.55,1,Kochi United 2-1 Albirex Niigata,2026-04-12
Kochi United,2.96,0.17,2.79,2.51,0.15,2.36,0.45,0.02,0.43,2.96,0.17,2.79,2,1,1,-1.79,49.2,49.48,45.73,1.04,0.31,208,9,17,4,16.35,12.9,13.31,4,1,15,7,11,131.4,66.7,80.8,50.21,196.9,65.45,0,Kochi United 2-1 Albirex Niigata,2026-04-12
Nara Club,2.2,2.42,-0.22,1.26,1.81,-0.55,0.18,0.6,-0.42,1.44,2.42,-0.98,2,3,-1,-0.78,51.2,36.23,41.45,0.6,0.86,151,7,13,20,21.67,23.26,11.08,2,9,13,5,9,59.5,25.46,17.47,21.91,30.67,9.66,0,Ehime 3-2 Nara Club,2026-04-12
Ehime,2.42,2.2,0.22,1.81,1.26,0.55,0.6,0.18,0.42,2.42,1.44,0.98,3,2,1,0.78,48.8,63.77,52.21,0.86,0.6,234,18,20,13,23.26,21.67,12.06,9,2,24,7,13,174.2,74.54,62.27,78.09,286.78,90.34,3,Ehime 3-2 Nara Club,2026-04-12
Tokushima Vortis,2.21,0.83,1.38,1.44,0.83,0.61,0.01,0.0,0.01,1.45,0.83,0.62,5,0,5,3.62,50.1,39.62,42.27,0.5,0.48,133,9,12,11,24.0,22.92,12.91,2,6,14,4,10,50.1,34.48,30.6,35.45,101.43,66.91,0,Kamatamare Sanuki 0-5 Tokushima Vortis,2026-04-12
Kamatamare Sanuki,0.83,2.21,-1.38,0.83,1.44,-0.61,0.0,0.01,-0.01,0.83,1.45,-0.62,0,5,-5,-3.62,49.9,60.38,51.54,0.48,0.5,221,12,11,12,22.92,24.0,12.18,6,2,20,7,9,95.2,65.52,55.73,64.55,50.17,33.09,2,Kamatamare Sanuki 0-5 Tokushima Vortis,2026-04-12
Imabari,1.31,1.12,0.19,1.26,1.0,0.26,0.06,0.12,-0.06,1.31,1.12,0.19,0,0,0,-0.19,54.5,56.11,50.14,0.93,1.01,198,15,16,13,17.2,12.87,10.5,5,2,25,4,9,115.3,63.95,25.4,42.85,117.57,60.82,6,Zweigen Kanazawa 0-0 Imabari,2026-04-12
Zweigen Kanazawa,1.12,1.31,-0.19,1.0,1.26,-0.26,0.12,0.06,0.06,1.12,1.31,-0.19,0,0,0,0.19,45.5,43.89,49.43,1.01,0.93,153,18,13,16,12.87,17.2,11.16,2,5,17,4,11,65.0,36.05,33.87,57.15,75.73,39.18,3,Zweigen Kanazawa 0-0 Imabari,2026-04-12
Omiya Ardija,2.16,1.09,1.07,1.15,1.02,0.13,1.01,0.07,0.94,2.16,1.09,1.07,1,4,-3,-4.07,71.1,65.64,47.95,0.96,0.75,256,9,13,17,13.54,22.67,6.8,4,5,21,3,9,171.9,71.98,0.67,0.46,85.36,33.35,0,Matsumoto Yamaga 4-1 Omiya Ardija,2026-04-12
Matsumoto Yamaga,1.09,2.16,-1.07,1.02,1.15,-0.13,0.07,1.01,-0.94,1.09,2.16,-1.07,4,1,3,4.07,28.9,34.36,52.65,0.75,0.96,121,14,17,13,22.67,13.54,12.0,5,4,11,4,14,66.9,28.02,144.13,99.54,170.63,66.65,3,Matsumoto Yamaga 4-1 Omiya Ardija,2026-04-12
Iwaki,1.1,1.22,-0.12,0.98,1.17,-0.19,0.12,0.05,0.07,1.1,1.22,-0.12,3,2,1,1.12,50.6,62.07,55.98,1.72,0.66,231,32,21,8,12.21,12.12,12.22,4,2,22,8,13,161.8,79.24,56.13,61.28,195.1,82.07,5,Fukushima United 2-3 Iwaki,2026-04-12
Fukushima United,1.22,1.1,0.12,1.17,0.98,0.19,0.05,0.12,-0.07,1.22,1.1,0.12,2,3,-1,-1.12,49.4,37.93,46.18,0.66,1.72,162,10,8,21,12.12,12.21,13.39,2,4,9,5,4,42.4,20.76,35.47,38.72,42.63,17.93,0,Fukushima United 2-3 Iwaki,2026-04-12
Vegalta Sendai,1.92,0.82,1.1,1.89,0.71,1.18,0.03,0.11,-0.08,1.92,0.82,1.1,3,0,3,1.9,55.3,45.63,39.69,0.56,0.58,115,10,16,8,28.57,13.79,8.82,4,2,20,6,8,86.8,58.81,15.67,22.24,75.0,51.39,3,Sagamihara 0-3 Vegalta Sendai,2026-04-12
Sagamihara,0.82,1.92,-1.1,0.71,1.89,-1.18,0.11,0.03,0.08,0.82,1.92,-1.1,0,3,-3,-1.9,44.7,54.37,48.59,0.58,0.56,146,7,8,16,13.79,28.57,11.21,2,4,14,4,16,60.8,41.19,54.8,77.76,70.93,48.61,2,Sagamihara 0-3 Vegalta Sendai,2026-04-12
Vanraure Hachinohe,1.66,0.96,0.7,0.89,0.73,0.16,0.01,0.23,-0.22,0.9,0.96,-0.06,4,2,2,1.3,27.2,41.62,43.17,0.79,1.08,103,9,12,10,15.19,9.26,21.96,6,2,17,7,7,35.5,20.54,157.07,99.49,141.63,90.04,4,Tochigi City 2-4 Vanraure Hachinohe,2026-04-12
Tochigi City,0.96,1.66,-0.7,0.73,0.89,-0.16,0.23,0.01,0.22,0.96,0.9,0.06,2,4,-2,-1.3,72.8,58.38,45.19,1.08,0.79,256,16,10,12,9.26,15.19,16.73,2,6,18,5,6,137.3,79.46,0.8,0.51,15.67,9.96,0,Tochigi City 2-4 Vanraure Hachinohe,2026-04-12
Thespa Gunma,1.6,1.66,-0.06,1.49,1.43,0.06,0.12,0.23,-0.11,1.6,1.66,-0.06,1,5,-4,-3.94,58.9,56.62,46.97,0.36,0.72,214,8,11,18,30.56,25.0,8.12,4,2,22,6,8,95.4,47.06,12.13,15.88,63.73,21.7,1,Tochigi 5-1 Thespa Gunma,2026-04-12
Tochigi,1.66,1.6,0.06,1.43,1.49,-0.06,0.23,0.12,0.11,1.66,1.6,0.06,5,1,4,3.94,41.1,43.38,47.29,0.72,0.36,148,12,18,11,25.0,30.56,11.41,2,4,10,3,13,107.3,52.94,64.27,84.12,229.98,78.3,2,Tochigi 5-1 Thespa Gunma,2026-04-12
Yokohama,1.15,0.11,1.04,1.03,0.11,0.92,0.11,0.0,0.11,1.15,0.11,1.04,0,1,-1,-2.04,60.4,55.56,47.57,0.88,0.25,255,15,16,9,18.18,36.0,11.52,0,3,23,5,14,142.0,74.66,21.8,17.68,82.87,52.76,0,Montedio Yamagata 1-0 Yokohama,2026-04-12
Montedio Yamagata,0.11,1.15,-1.04,0.11,1.03,-0.92,0.0,0.11,-0.11,0.11,1.15,-1.04,1,0,1,2.04,39.6,44.44,50.18,0.25,0.88,180,4,9,16,36.0,18.18,14.78,3,0,16,2,13,48.2,25.34,101.53,82.32,74.2,47.24,3,Montedio Yamagata 1-0 Yokohama,2026-04-12
Shonan Bellmare,0.79,1.03,-0.24,0.79,0.88,-0.09,0.0,0.15,-0.15,0.79,1.03,-0.24,1,0,1,1.24,51.7,46.63,46.69,0.45,0.57,155,5,7,14,15.56,24.56,9.32,3,2,6,1,16,77.7,44.12,17.07,30.7,62.87,41.25,1,Blaublitz Akita 0-1 Shonan Bellmare,2026-04-12
Blaublitz Akita,1.03,0.79,0.24,0.88,0.79,0.09,0.15,0.0,0.15,1.03,0.79,0.24,0,1,-1,-1.24,48.3,53.37,51.04,0.57,0.45,171,16,14,7,24.56,15.56,10.88,2,3,26,9,7,98.4,55.88,38.53,69.3,89.53,58.75,6,Blaublitz Akita 0-1 Shonan Bellmare,2026-04-12
Júbilo Iwata,0.94,0.93,0.01,0.94,0.8,0.14,0.0,0.13,-0.13,0.94,0.93,0.01,1,1,0,-0.01,44.4,35.26,40.01,0.65,0.29,99,8,8,12,12.31,41.38,17.94,2,7,14,1,8,33.8,21.85,34.33,59.81,33.8,25.52,3,Nagano Parceiro 1-1 Júbilo Iwata,2026-04-12
Nagano Parceiro,0.93,0.94,-0.01,0.8,0.94,-0.14,0.13,0.0,0.13,0.93,0.94,-0.01,1,1,0,0.01,55.6,64.74,50.88,0.29,0.65,231,9,12,8,41.38,12.31,9.81,7,2,16,6,11,120.9,78.15,23.07,40.19,98.63,74.48,6,Nagano Parceiro 1-1 Júbilo Iwata,2026-04-12
Renofa Yamaguchi,1.16,1.57,-0.41,1.09,1.02,0.07,0.07,0.56,-0.49,1.16,1.57,-0.41,2,1,1,1.41,54.0,50.77,46.7,0.35,0.41,209,8,11,12,31.43,29.27,16.28,5,6,16,7,9,82.8,51.81,28.93,33.1,91.13,55.06,2,Oita Trinita 1-2 Renofa Yamaguchi,2026-04-11
Oita Trinita,1.57,1.16,0.41,1.02,1.09,-0.07,0.56,0.07,0.49,1.57,1.16,0.41,1,2,-1,-1.41,46.0,49.23,48.24,0.41,0.35,192,6,12,11,29.27,31.43,15.0,6,5,19,6,4,77.0,48.19,58.47,66.9,74.37,44.94,4,Oita Trinita 1-2 Renofa Yamaguchi,2026-04-11
Kataller Toyama,1.75,1.54,0.21,0.98,0.87,0.11,0.01,0.67,-0.66,0.99,1.54,-0.55,2,1,1,0.79,59.4,51.46,49.43,1.07,0.29,224,17,12,17,11.21,58.62,10.83,3,8,20,6,10,142.2,59.8,10.13,17.02,123.07,52.53,3,Osaka 1-2 Kataller Toyama,2026-04-11
Osaka,1.54,1.75,-0.21,0.87,0.98,-0.11,0.67,0.01,0.66,1.54,0.99,0.55,1,2,-1,-0.79,40.6,48.54,48.51,0.29,1.07,156,23,17,12,58.62,11.21,11.34,8,3,16,6,13,95.6,40.2,49.4,82.98,111.23,47.47,6,Osaka 1-2 Kataller Toyama,2026-04-11
Fujieda MYFC,1.6,0.95,0.65,0.84,0.81,0.03,0.0,0.15,-0.15,0.84,0.95,-0.11,2,1,1,0.35,52.1,43.67,42.95,0.68,0.88,178,9,10,10,14.71,11.36,13.67,2,8,20,3,13,73.6,38.43,23.8,21.83,40.5,19.98,0,Gifu 1-2 Fujieda MYFC,2026-04-11
Gifu,0.95,1.6,-0.65,0.81,0.84,-0.03,0.15,0.0,0.15,0.95,0.84,0.11,1,2,-1,-0.35,47.9,56.33,50.49,0.88,0.68,236,13,10,10,11.36,14.71,11.25,8,2,15,2,13,117.9,61.57,85.2,78.17,162.2,80.02,2,Gifu 1-2 Fujieda MYFC,2026-04-11
Consadole Sapporo,1.84,0.37,1.47,0.76,0.37,0.39,0.32,0.0,0.32,1.08,0.37,0.71,1,2,-1,-2.47,55.8,60.64,47.29,0.59,0.61,252,13,17,7,28.81,11.48,16.3,3,5,21,8,3,153.7,87.73,58.13,38.98,156.27,76.72,0,Ventforet Kofu 2-1 Consadole Sapporo,2026-04-11
Ventforet Kofu,0.37,1.84,-1.47,0.37,0.76,-0.39,0.0,0.32,-0.32,0.37,1.08,-0.71,2,1,1,2.47,44.2,39.36,42.16,0.61,0.59,156,12,7,17,11.48,28.81,17.24,5,3,16,2,13,21.5,12.27,91.0,61.02,47.43,23.28,1,Ventforet Kofu 2-1 Consadole Sapporo,2026-04-11
Vanraure Hachinohe,1.52,0.39,1.13,1.29,0.39,0.9,0.23,0.0,0.23,1.52,0.39,1.13,3,0,3,1.87,31.6,41.19,49.88,0.52,0.54,140,12,14,7,26.92,12.96,20.0,3,2,20,5,4,73.5,35.25,138.4,97.74,161.7,93.25,10,Tochigi 0-3 Vanraure Hachinohe,2026-04-08
Tochigi,0.39,1.52,-1.13,0.39,1.29,-0.9,0.0,0.23,-0.23,0.39,1.52,-1.13,0,3,-3,-1.87,68.4,58.81,47.93,0.54,0.52,280,7,7,14,12.96,26.92,9.84,2,3,21,3,12,135.0,64.75,3.2,2.26,11.7,6.75,3,Tochigi 0-3 Vanraure Hachinohe,2026-04-08
Giravanz Kitakyushu,0.11,2.86,-2.75,0.11,0.75,-0.64,0.0,2.11,-2.11,0.11,2.86,-2.75,1,1,0,2.75,57.3,33.93,39.0,0.04,0.46,134,1,3,20,75.0,43.48,12.2,1,2,9,1,2,8.3,4.2,4.47,3.5,2.53,0.76,6,Kagoshima United 1-1 Giravanz Kitakyushu,2026-04-05
Kagoshima United,2.86,0.11,2.75,0.75,0.11,0.64,2.11,0.0,2.11,2.86,0.11,2.75,1,1,0,-2.75,42.7,66.07,58.3,0.46,0.04,212,11,20,3,43.48,75.0,21.5,2,1,42,15,13,189.2,95.8,123.27,96.5,332.23,99.24,8,Kagoshima United 1-1 Giravanz Kitakyushu,2026-04-05
Renofa Yamaguchi,0.41,1.83,-1.42,0.31,1.51,-1.2,0.1,0.33,-0.23,0.41,1.83,-1.42,0,3,-3,-1.58,52.2,55.63,46.4,0.3,0.67,191,5,10,16,33.33,23.88,15.43,1,1,21,7,6,89.6,48.28,38.53,49.02,85.07,38.15,1,Tegevajaro Miyazaki 3-0 Renofa Yamaguchi,2026-04-05
Tegevajaro Miyazaki,1.83,0.41,1.42,1.51,0.31,1.2,0.33,0.1,0.23,1.83,0.41,1.42,3,0,3,1.58,47.8,44.37,44.29,0.67,0.3,169,12,16,10,23.88,33.33,14.74,1,1,18,8,10,96.0,51.72,40.07,50.98,137.93,61.85,0,Tegevajaro Miyazaki 3-0 Renofa Yamaguchi,2026-04-05
Oita Trinita,1.17,0.17,1.0,1.15,0.15,1.0,0.02,0.02,0.0,1.17,0.17,1.0,1,0,1,0.0,40.5,49.26,49.51,0.7,0.39,162,8,12,7,17.14,17.95,11.0,4,4,9,2,15,79.4,51.09,84.33,81.04,123.0,84.25,7,Sagan Tosu 0-1 Oita Trinita,2026-04-05
Sagan Tosu,0.17,1.17,-1.0,0.15,1.15,-1.0,0.02,0.02,0.0,0.17,1.17,-1.0,0,1,-1,-0.0,59.5,50.74,44.55,0.39,0.7,187,7,7,12,17.95,17.14,7.57,4,4,16,5,13,76.0,48.91,19.73,18.96,23.0,15.75,2,Sagan Tosu 0-1 Oita Trinita,2026-04-05
