Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Erzgebirge Aue,0.55,1.83,-1.28,0.45,1.33,-0.88,0.11,0.49,-0.38,0.55,1.83,-1.28,1,2,-1,0.28,46.00,40.36,43.40,0.66,0.61,135,9,8,17,12.12,27.87,9.47,5,5,13,3,17,41.7,22.74,44.8,67.2,46.37,26.76,4,Erzgebirge Aue 1-2 Energie Cottbus,2026-02-22
Hansa Rostock,0.64,1.83,-1.19,0.59,0.78,-0.19,0.06,0.29,-0.23,0.64,1.07,-0.43,0,1,-1,0.19,62.80,64.37,49.81,0.9,1.03,239,12,11,8,12.22,7.77,8.16,8,5,32,7,9,93.5,69.21,32.87,35.78,91.23,55.26,7,1860 München 1-0 Hansa Rostock,2026-02-22
1860 München,1.83,0.64,1.19,0.78,0.59,0.19,0.29,0.06,0.23,1.07,0.64,0.43,1,0,1,-0.19,37.20,35.63,39.37,1.03,0.9,98,12,8,11,7.77,12.22,13.70,5,8,17,4,16,41.6,30.79,59.0,64.22,73.87,44.74,1,1860 München 1-0 Hansa Rostock,2026-02-22
Saarbrücken,2.14,2.33,-0.19,2.09,2.20,-0.11,0.05,0.13,-0.08,2.14,2.33,-0.19,1,1,0,0.19,42.80,35.97,42.48,1.21,1.26,165,17,11,14,9.09,11.11,22.21,3,4,8,3,9,67.1,29.38,77.87,63.07,87.6,43.55,1,Ulm 1-1 Saarbrücken,2026-02-21
Ulm,2.33,2.14,0.19,2.20,2.09,0.11,0.13,0.05,0.08,2.33,2.14,0.19,1,1,0,-0.19,57.20,64.03,50.72,1.26,1.21,304,14,14,11,11.11,9.09,12.03,4,3,35,6,8,161.3,70.62,45.6,36.93,113.53,56.45,0,Ulm 1-1 Saarbrücken,2026-02-21
Verl,2.55,1.83,0.72,1.74,1.79,-0.05,0.81,0.04,0.77,2.55,1.83,0.72,1,3,-2,-2.72,72.20,67.92,40.90,1.15,0.29,233,15,18,11,15.65,37.93,5.49,3,5,20,7,6,130.4,80.39,0.93,0.48,47.97,21.22,0,Alemannia Aachen 3-1 Verl,2026-02-21
Alemannia Aachen,1.83,2.55,-0.72,1.79,1.74,0.05,0.04,0.81,-0.77,1.83,2.55,-0.72,3,1,2,2.72,27.80,32.08,40.97,0.29,1.15,91,7,11,18,37.93,15.65,17.97,5,3,7,2,19,31.8,19.61,191.13,99.52,178.13,78.78,1,Alemannia Aachen 3-1 Verl,2026-02-21
Schweinfurt,1.44,2.21,-0.77,1.44,1.97,-0.53,0.00,0.24,-0.24,1.44,2.21,-0.77,1,3,-2,-1.23,53.70,49.26,45.44,0.78,0.64,170,11,11,15,14.1,23.44,10.30,5,5,18,0,13,82.8,43.04,38.27,39.13,28.57,12.47,3,MSV Duisburg 3-1 Schweinfurt,2026-02-21
MSV Duisburg,2.21,1.44,0.77,1.97,1.44,0.53,0.24,0.00,0.24,2.21,1.44,0.77,3,1,2,1.23,46.30,50.74,46.13,0.64,0.78,166,14,15,11,23.44,14.1,13.04,5,5,17,7,8,109.6,56.96,59.53,60.87,200.63,87.53,0,MSV Duisburg 3-1 Schweinfurt,2026-02-21
Wehen Wiesbaden,1.54,4.75,-3.21,1.37,4.50,-3.13,0.17,0.25,-0.08,1.54,4.75,-3.21,1,2,-1,2.21,48.60,46.77,41.65,1.0,1.16,164,14,9,26,9.0,22.41,10.21,6,5,17,3,17,46.0,22.58,38.4,44.61,28.67,13.25,4,Jahn Regensburg 2-1 Wehen Wiesbaden,2026-02-21
Jahn Regensburg,4.75,1.54,3.21,4.50,1.37,3.13,0.25,0.17,0.08,4.75,1.54,3.21,2,1,1,-2.21,51.40,53.23,43.33,1.16,1.0,206,23,26,9,22.41,9.0,8.37,5,6,26,8,14,157.7,77.42,47.67,55.39,187.7,86.75,2,Jahn Regensburg 2-1 Wehen Wiesbaden,2026-02-21
Rot-Weiss Essen,1.70,2.26,-0.56,1.66,1.95,-0.29,0.04,0.31,-0.27,1.70,2.26,-0.56,0,3,-3,-2.44,53.20,44.4,43.60,0.8,0.51,163,13,14,16,17.5,31.37,11.48,5,5,8,4,12,79.3,43.81,24.0,25.75,50.57,25.04,4,Osnabrück 3-0 Rot-Weiss Essen,2026-02-21
Osnabrück,2.26,1.70,0.56,1.95,1.66,0.29,0.31,0.04,0.27,2.26,1.70,0.56,3,0,3,2.44,46.80,55.6,47.23,0.51,0.8,180,7,16,14,31.37,17.5,13.52,5,5,21,8,7,101.7,56.19,69.2,74.25,151.37,74.96,3,Osnabrück 3-0 Rot-Weiss Essen,2026-02-21
Havelse,1.41,5.93,-4.52,1.23,5.72,-4.49,0.19,0.21,-0.02,1.41,5.93,-4.52,2,3,-1,3.52,40.40,45.67,50.18,1.25,1.82,194,17,13,25,10.4,13.74,20.00,5,8,15,3,8,71.8,31.88,101.53,78.3,79.33,49.39,3,Ingolstadt 3-2 Havelse,2026-02-21
Ingolstadt,5.93,1.41,4.52,5.72,1.23,4.49,0.21,0.19,0.02,5.93,1.41,4.52,3,2,1,-3.52,59.60,54.33,47.87,1.82,1.25,261,25,25,13,13.74,10.4,11.19,8,5,27,8,9,153.4,68.12,28.13,21.7,81.3,50.61,5,Ingolstadt 3-2 Havelse,2026-02-21
Waldhof Mannheim,1.85,2.34,-0.49,1.82,1.98,-0.16,0.02,0.37,-0.35,1.85,2.34,-0.49,1,3,-2,-1.51,45.80,46.56,46.54,0.5,1.19,191,10,14,17,28.0,14.29,10.74,10,8,16,2,14,73.8,36.75,73.53,74.18,51.27,21.82,1,Stuttgart II 3-1 Waldhof Mannheim,2026-02-20
Stuttgart II,2.34,1.85,0.49,1.98,1.82,0.16,0.37,0.02,0.35,2.34,1.85,0.49,3,1,2,1.51,54.20,53.44,43.32,1.19,0.5,193,21,17,14,14.29,28.0,10.77,8,10,9,6,10,127.0,63.25,25.6,25.82,183.68,78.18,4,Stuttgart II 3-1 Waldhof Mannheim,2026-02-20
Ingolstadt,2.33,1.06,1.27,2.21,0.96,1.25,0.12,0.10,0.02,2.33,1.06,1.27,1,1,0,-1.27,51.10,55.76,53.81,1.2,0.42,303,24,17,13,14.17,30.95,11.05,7,3,38,5,11,120.8,64.67,53.53,67.93,121.23,67.39,5,Schweinfurt 1-1 Ingolstadt,2026-02-15
Schweinfurt,1.06,2.33,-1.27,0.96,2.21,-1.25,0.10,0.12,-0.02,1.06,2.33,-1.27,1,1,0,1.27,48.90,44.24,44.05,0.42,1.2,200,10,13,17,30.95,14.17,15.68,3,7,10,2,11,66.0,35.33,25.27,32.07,58.67,32.61,3,Schweinfurt 1-1 Ingolstadt,2026-02-15
Alemannia Aachen,2.04,1.95,0.09,0.87,1.47,-0.60,1.17,0.48,0.69,2.04,1.95,0.09,3,1,2,1.91,40.40,57.14,50.30,0.32,0.36,167,16,18,11,56.25,30.56,10.20,6,6,12,5,14,118.3,65.94,127.73,97.5,226.9,96.46,0,Ulm 1-3 Alemannia Aachen,2026-02-15
Ulm,1.95,2.04,-0.09,1.47,0.87,0.60,0.48,1.17,-0.69,1.95,2.04,-0.09,1,3,-2,-1.91,59.60,42.86,36.30,0.36,0.32,128,8,11,18,30.56,56.25,7.06,6,6,18,7,17,61.1,34.06,3.27,2.5,8.33,3.54,0,Ulm 1-3 Alemannia Aachen,2026-02-15
Waldhof Mannheim,1.18,2.86,-1.68,1.09,2.34,-1.25,0.09,0.52,-0.43,1.18,2.86,-1.68,1,1,0,1.68,45.10,41.27,45.69,0.42,1.41,166,15,18,16,42.86,11.35,12.25,2,15,17,6,16,90.4,42.2,58.0,65.96,86.8,42.05,1,Energie Cottbus 1-1 Waldhof Mannheim,2026-02-15
Energie Cottbus,2.86,1.18,1.68,2.34,1.09,1.25,0.52,0.09,0.43,2.86,1.18,1.68,1,1,0,-1.68,54.90,58.73,50.24,1.41,0.42,244,18,16,18,11.35,42.86,6.30,15,2,18,6,9,123.8,57.8,29.93,34.04,119.63,57.95,4,Energie Cottbus 1-1 Waldhof Mannheim,2026-02-15
Jahn Regensburg,2.83,1.43,1.40,2.31,0.61,1.70,0.52,0.82,-0.30,2.83,1.43,1.40,2,3,-1,-2.40,45.20,39.53,40.81,1.12,0.57,143,14,22,15,19.64,26.32,14.46,9,5,34,15,8,97.5,51.29,59.53,55.09,90.33,53.79,0,Rot-Weiss Essen 3-2 Jahn Regensburg,2026-02-14
Rot-Weiss Essen,1.43,2.83,-1.40,0.61,2.31,-1.70,0.82,0.52,0.30,1.43,2.83,-1.40,3,2,1,2.40,54.80,60.47,48.50,0.57,1.12,247,11,15,22,26.32,19.64,12.11,5,9,23,8,8,92.6,48.71,48.53,44.91,77.6,46.21,4,Rot-Weiss Essen 3-2 Jahn Regensburg,2026-02-14
Hoffenheim II,1.90,2.09,-0.19,1.90,1.78,0.12,0.00,0.31,-0.31,1.90,2.09,-0.19,1,3,-2,-1.81,37.70,47.06,44.54,0.63,0.54,162,12,13,15,20.63,27.78,12.09,11,4,16,3,17,63.4,40.88,155.8,90.48,197.67,76.25,0,Verl 3-1 Hoffenheim II,2026-02-14
Verl,2.09,1.90,0.19,1.78,1.90,-0.12,0.31,0.00,0.31,2.09,1.90,0.19,3,1,2,1.81,62.30,52.94,37.81,0.54,0.63,192,14,15,13,27.78,20.63,7.73,4,11,14,5,14,91.7,59.12,16.4,9.52,61.57,23.75,4,Verl 3-1 Hoffenheim II,2026-02-14
1860 München,4.47,1.06,3.41,3.16,1.06,2.10,1.31,0.00,1.31,4.47,1.06,3.41,5,0,5,1.59,43.40,30.72,38.63,1.22,0.82,113,18,16,16,13.11,19.51,12.13,2,7,19,6,11,79.6,29.07,31.73,42.57,105.07,49.96,0,Havelse 0-5 1860 München,2026-02-14
Havelse,1.06,4.47,-3.41,1.06,3.16,-2.10,0.00,1.31,-1.31,1.06,4.47,-3.41,0,5,-5,-1.59,56.60,69.28,54.64,0.82,1.22,315,20,16,16,19.51,13.11,9.00,7,2,15,3,14,194.2,70.93,42.8,57.43,105.23,50.04,3,Havelse 0-5 1860 München,2026-02-14
MSV Duisburg,0.74,5.05,-4.31,0.65,4.31,-3.66,0.09,0.74,-0.65,0.74,5.05,-4.31,1,6,-5,-0.69,46.10,51.56,43.39,0.49,1.56,169,7,3,17,6.12,10.9,12.77,4,2,18,6,8,33.1,25.25,73.73,60.87,8.25,3.47,0,Wehen Wiesbaden 6-1 MSV Duisburg,2026-02-14
Wehen Wiesbaden,5.05,0.74,4.31,4.31,0.65,3.66,0.74,0.09,0.65,5.05,0.74,4.31,6,1,5,0.69,53.90,48.44,43.77,1.56,0.49,191,19,17,3,10.9,6.12,16.74,2,4,16,5,13,98.0,74.75,47.4,39.13,229.46,96.53,5,Wehen Wiesbaden 6-1 MSV Duisburg,2026-02-14
Osnabrück,1.62,1.43,0.19,1.62,1.43,0.19,0.00,0.00,0.00,1.62,1.43,0.19,2,2,0,-0.19,47.50,60.94,51.09,0.9,0.21,243,18,11,10,12.22,47.62,11.97,9,2,16,2,11,127.0,75.6,50.87,56.15,135.7,75.28,4,Hansa Rostock 2-2 Osnabrück,2026-02-14
Hansa Rostock,1.43,1.62,-0.19,1.43,1.62,-0.19,0.00,0.00,0.00,1.43,1.62,-0.19,2,2,0,0.19,52.50,39.06,44.29,0.21,0.9,195,3,10,11,47.62,12.22,10.15,2,9,8,1,10,41.0,24.4,39.73,43.85,44.57,24.72,5,Hansa Rostock 2-2 Osnabrück,2026-02-14
Stuttgart II,1.45,2.00,-0.55,1.45,2.00,-0.55,0.00,0.00,0.00,1.45,2.00,-0.55,0,2,-2,-1.45,60.40,53.45,45.78,0.81,0.84,262,14,12,12,14.81,14.29,7.59,6,3,14,4,17,133.4,58.05,12.93,11.87,79.17,31.9,4,Saarbrücken 2-0 Stuttgart II,2026-02-14
Saarbrücken,2.00,1.45,0.55,2.00,1.45,0.55,0.00,0.00,0.00,2.00,1.45,0.55,2,0,2,1.45,39.60,46.55,47.73,0.84,0.81,164,9,12,12,14.29,14.81,11.67,3,6,20,5,15,96.4,41.95,96.0,88.13,169.0,68.1,0,Saarbrücken 2-0 Stuttgart II,2026-02-14
Erzgebirge Aue,1.53,1.71,-0.18,1.53,1.54,-0.01,0.00,0.18,-0.18,1.53,1.71,-0.18,2,2,0,0.18,52.40,51.14,41.45,0.47,0.97,178,10,6,14,12.77,14.43,13.34,4,4,13,5,13,65.7,36.85,75.53,45.27,68.93,35.07,3,Viktoria Köln 2-2 Erzgebirge Aue,2026-02-13
Viktoria Köln,1.71,1.53,0.18,1.54,1.53,0.01,0.18,0.00,0.18,1.71,1.53,0.18,2,2,0,-0.18,47.60,48.86,41.43,0.97,0.47,156,13,14,6,14.43,12.77,16.96,4,4,17,4,11,112.6,63.15,91.33,54.73,127.63,64.93,3,Viktoria Köln 2-2 Erzgebirge Aue,2026-02-13
Verl,3.37,1.35,2.02,3.25,1.30,1.95,0.11,0.05,0.06,3.37,1.35,2.02,2,4,-2,-4.02,82.70,76.99,52.57,1.58,0.08,456,29,20,9,12.66,112.5,4.96,4,3,29,5,10,278.7,96.97,0.0,0.0,96.97,54.54,2,MSV Duisburg 4-2 Verl,2026-02-08
MSV Duisburg,1.35,3.37,-2.02,1.30,3.25,-1.95,0.05,0.11,-0.06,1.35,3.37,-2.02,4,2,2,4.02,17.30,23.01,43.33,0.08,1.58,57,2,9,20,112.5,12.66,27.76,3,4,1,2,14,8.7,3.03,228.6,100.0,80.81,45.46,1,MSV Duisburg 4-2 Verl,2026-02-08
Rot-Weiss Essen,0.86,1.29,-0.43,0.86,1.20,-0.34,0.00,0.10,-0.10,0.86,1.29,-0.43,3,3,0,0.43,63.80,57.09,41.65,0.5,0.22,192,8,10,11,20.0,50.0,10.48,2,6,18,1,11,87.5,56.67,4.53,4.03,28.43,15.92,9,Alemannia Aachen 3-3 Rot-Weiss Essen,2026-02-08
Alemannia Aachen,1.29,0.86,0.43,1.20,0.86,0.34,0.10,0.00,0.10,1.29,0.86,0.43,3,3,0,-0.43,36.20,42.91,47.38,0.22,0.5,145,6,11,10,50.0,20.0,13.00,6,2,14,5,11,66.9,43.33,107.87,95.97,150.17,84.08,0,Alemannia Aachen 3-3 Rot-Weiss Essen,2026-02-08
Hansa Rostock,1.19,2.06,-0.87,0.77,1.24,-0.47,0.42,0.05,0.37,1.19,1.30,-0.11,2,2,0,0.87,44.70,40.75,41.58,0.65,0.78,164,11,10,14,15.38,17.95,13.90,5,5,15,8,12,54.6,27.06,81.0,72.06,98.13,54.59,3,Hoffenheim II 2-2 Hansa Rostock,2026-02-08
Hoffenheim II,2.06,1.19,0.87,1.24,0.77,0.47,0.05,0.42,-0.37,1.30,1.19,0.11,2,2,0,-0.87,55.30,59.25,46.24,0.78,0.65,235,17,14,10,17.95,15.38,16.35,5,5,15,6,10,147.2,72.94,31.4,27.94,81.63,45.41,1,Hoffenheim II 2-2 Hansa Rostock,2026-02-08
1860 München,2.72,1.99,0.73,2.48,1.51,0.97,0.25,0.49,-0.24,2.72,1.99,0.73,1,2,-1,-1.73,45.40,42.49,41.51,1.14,0.53,127,17,15,19,13.16,35.85,8.03,5,4,18,8,15,53.3,26.72,65.6,50.26,41.8,14.54,6,Stuttgart II 2-1 1860 München,2026-02-07
Stuttgart II,1.99,2.72,-0.73,1.51,2.48,-0.97,0.49,0.25,0.24,1.99,2.72,-0.73,2,1,1,1.73,54.60,57.51,49.83,0.53,1.14,215,20,19,15,35.85,13.16,10.14,4,5,19,11,12,146.2,73.28,64.93,49.74,245.77,85.46,2,Stuttgart II 2-1 1860 München,2026-02-07
Viktoria Köln,0.82,1.85,-1.03,0.69,1.60,-0.91,0.13,0.24,-0.11,0.82,1.85,-1.03,0,0,0,1.03,51.60,45.81,43.13,0.49,0.68,181,12,10,14,20.41,20.59,10.50,6,6,12,4,10,70.7,43.8,32.73,36.53,59.73,36.51,5,Jahn Regensburg 0-0 Viktoria Köln,2026-02-07
Jahn Regensburg,1.85,0.82,1.03,1.60,0.69,0.91,0.24,0.13,0.11,1.85,0.82,1.03,0,0,0,-1.03,48.40,54.19,45.31,0.68,0.49,179,19,14,10,20.59,20.41,10.17,6,6,22,11,12,90.7,56.2,56.87,63.47,103.87,63.49,7,Jahn Regensburg 0-0 Viktoria Köln,2026-02-07
Schweinfurt,0.55,1.64,-1.09,0.44,1.52,-1.08,0.12,0.11,0.01,0.55,1.64,-1.09,0,2,-2,-0.91,48.20,39.32,41.49,0.27,1.01,137,6,5,16,18.52,15.84,10.87,4,4,11,2,13,30.2,18.88,48.93,50.13,35.5,20.23,6,Wehen Wiesbaden 2-0 Schweinfurt,2026-02-07
Wehen Wiesbaden,1.64,0.55,1.09,1.52,0.44,1.08,0.11,0.12,-0.01,1.64,0.55,1.09,2,0,2,0.91,51.80,60.68,45.53,1.01,0.27,193,12,16,5,15.84,18.52,10.26,4,4,20,3,12,129.8,81.12,48.67,49.87,139.97,79.77,2,Wehen Wiesbaden 2-0 Schweinfurt,2026-02-07
Havelse,1.31,2.81,-1.50,1.21,2.50,-1.29,0.11,0.31,-0.20,1.31,2.81,-1.50,0,2,-2,-0.50,52.70,53.52,47.44,0.64,0.89,202,11,15,17,23.44,19.1,6.13,9,5,15,8,19,92.2,50.72,29.33,36.91,87.4,41.26,2,Osnabrück 2-0 Havelse,2026-02-07
Osnabrück,2.81,1.31,1.50,2.50,1.21,1.29,0.31,0.11,0.20,2.81,1.31,1.50,2,0,2,0.50,47.30,46.48,49.58,0.89,0.64,171,23,17,15,19.1,23.44,7.44,5,9,27,7,13,89.6,49.28,50.13,63.09,124.43,58.74,1,Osnabrück 2-0 Havelse,2026-02-07
Saarbrücken,1.27,1.70,-0.43,1.19,1.62,-0.43,0.08,0.08,0.00,1.27,1.70,-0.43,0,0,0,0.43,42.30,36.09,44.52,0.56,0.68,149,10,19,12,33.93,17.65,11.71,7,5,22,7,10,93.4,41.57,41.27,64.48,94.97,45.38,1,Erzgebirge Aue 0-0 Saarbrücken,2026-02-07
Erzgebirge Aue,1.70,1.27,0.43,1.62,1.19,0.43,0.08,0.08,0.00,1.70,1.27,0.43,0,0,0,-0.43,57.70,63.91,51.15,0.68,0.56,271,17,12,19,17.65,33.93,11.38,5,7,31,10,9,131.3,58.43,22.73,35.52,114.33,54.62,1,Erzgebirge Aue 0-0 Saarbrücken,2026-02-07
Energie Cottbus,1.46,1.51,-0.05,1.04,0.88,0.16,0.42,0.64,-0.22,1.46,1.51,-0.05,0,0,0,0.05,56.00,62.71,52.42,0.84,0.81,263,16,16,14,19.05,17.28,11.38,4,4,20,10,13,157.6,76.17,30.2,45.62,162.1,73.12,1,Ingolstadt 0-0 Energie Cottbus,2026-02-07
Ingolstadt,1.51,1.46,0.05,0.88,1.04,-0.16,0.64,0.42,0.22,1.51,1.46,0.05,0,0,0,-0.05,44.00,37.29,46.20,0.81,0.84,155,16,14,16,17.28,19.05,14.61,4,4,16,4,8,49.3,23.83,36.0,54.38,59.6,26.88,4,Ingolstadt 0-0 Energie Cottbus,2026-02-07
Ulm,1.47,0.84,0.63,0.95,0.84,0.11,0.52,0.00,0.52,1.47,0.84,0.63,1,2,-1,-1.63,64.10,66.39,51.38,0.88,0.6,349,14,17,8,19.32,13.33,11.58,2,6,36,10,10,163.0,81.22,26.4,16.77,81.17,46.94,0,Waldhof Mannheim 2-1 Ulm,2026-02-06
Waldhof Mannheim,0.84,1.47,-0.63,0.84,0.95,-0.11,0.00,0.52,-0.52,0.84,1.47,-0.63,2,1,1,1.63,35.90,33.61,45.89,0.6,0.88,143,12,8,17,13.33,19.32,18.44,6,2,14,3,9,37.7,18.78,131.0,83.23,91.77,53.06,1,Waldhof Mannheim 2-1 Ulm,2026-02-06
Wehen Wiesbaden,0.56,1.66,-1.10,0.52,1.10,-0.58,0.05,0.55,-0.50,0.56,1.66,-1.10,1,1,0,1.10,50.10,48.47,45.71,0.29,0.52,220,7,10,13,34.48,25.0,12.48,2,6,13,3,12,64.2,34.42,72.47,47.89,65.9,29.91,1,Rot-Weiss Essen 1-1 Wehen Wiesbaden,2026-02-01
Rot-Weiss Essen,1.66,0.56,1.10,1.10,0.52,0.58,0.55,0.05,0.50,1.66,0.56,1.10,1,1,0,-1.10,49.90,51.53,46.26,0.52,0.29,211,11,13,10,25.0,34.48,12.18,6,2,13,6,12,122.3,65.58,78.87,52.11,154.4,70.09,3,Rot-Weiss Essen 1-1 Wehen Wiesbaden,2026-02-01
Stuttgart II,1.26,3.19,-1.93,0.86,2.31,-1.45,0.40,0.12,0.28,1.26,2.43,-1.17,0,4,-4,-2.07,28.50,35.97,42.67,0.24,0.78,106,11,11,13,45.83,16.67,13.30,7,10,7,4,14,56.3,32.04,160.47,98.57,130.29,48.01,2,Verl 4-0 Stuttgart II,2026-02-01
Verl,3.19,1.26,1.93,2.31,0.86,1.45,0.12,0.40,-0.28,2.43,1.26,1.17,4,0,4,2.07,71.50,64.03,46.09,0.78,0.24,289,19,13,11,16.67,45.83,5.22,10,7,13,6,14,119.4,67.96,2.33,1.43,141.11,51.99,1,Verl 4-0 Stuttgart II,2026-02-01
MSV Duisburg,1.28,2.12,-0.84,1.05,2.12,-1.07,0.24,0.00,0.24,1.28,2.12,-0.84,0,1,-1,-0.16,53.20,57.19,48.53,0.88,1.48,219,13,21,11,23.86,7.43,7.67,14,3,26,8,10,102.4,57.33,34.0,42.57,72.03,45.38,5,Ulm 1-0 MSV Duisburg,2026-02-01
Ulm,2.12,1.28,0.84,2.12,1.05,1.07,0.00,0.24,-0.24,2.12,1.28,0.84,1,0,1,0.16,46.80,42.81,44.89,1.48,0.88,153,18,11,21,7.43,23.86,15.52,3,14,18,6,13,76.2,42.67,45.87,57.43,86.7,54.62,1,Ulm 1-0 MSV Duisburg,2026-02-01
Jahn Regensburg,1.53,0.72,0.81,1.03,0.66,0.37,0.50,0.06,0.44,1.53,0.72,0.81,1,0,1,0.19,34.70,43.98,47.34,0.57,1.13,145,12,12,13,21.05,11.5,16.70,1,2,18,5,19,86.8,38.65,136.2,94.5,167.23,81.1,1,Schweinfurt 0-1 Jahn Regensburg,2026-01-31
Schweinfurt,0.72,1.53,-0.81,0.66,1.03,-0.37,0.06,0.50,-0.44,0.72,1.53,-0.81,0,1,-1,-0.19,65.30,56.02,45.51,1.13,0.57,255,16,13,12,11.5,21.05,7.75,2,1,18,4,11,137.8,61.35,7.93,5.5,38.97,18.9,0,Schweinfurt 0-1 Jahn Regensburg,2026-01-31
Osnabrück,0.83,2.95,-2.12,0.49,1.94,-1.45,0.34,1.01,-0.67,0.83,2.95,-2.12,1,0,1,3.12,43.30,40.19,45.70,0.4,1.36,168,14,8,25,20.0,18.38,15.24,3,5,13,5,11,42.9,20.67,68.4,71.3,67.83,40.45,2,Saarbrücken 0-1 Osnabrück,2026-01-31
Saarbrücken,2.95,0.83,2.12,1.94,0.49,1.45,1.01,0.34,0.67,2.95,0.83,2.12,0,1,-1,-3.12,56.70,59.81,50.69,1.36,0.4,272,22,25,8,18.38,20.0,12.68,5,3,39,10,12,164.6,79.33,27.53,28.7,99.87,59.55,0,Saarbrücken 0-1 Osnabrück,2026-01-31
Alemannia Aachen,1.77,1.89,-0.12,0.96,0.81,0.15,0.05,0.32,-0.27,1.01,1.13,-0.12,2,2,0,0.12,47.40,62.36,52.02,0.62,0.42,197,13,11,8,17.74,19.05,8.71,9,4,14,2,15,105.0,72.77,61.73,72.92,134.1,82.17,2,1860 München 2-2 Alemannia Aachen,2026-01-31
1860 München,1.89,1.77,0.12,0.81,0.96,-0.15,0.32,0.05,0.27,1.13,1.01,0.12,2,2,0,-0.12,52.60,37.64,41.85,0.42,0.62,138,9,8,11,19.05,17.74,8.06,4,9,8,3,11,39.3,27.23,22.93,27.08,29.1,17.83,3,1860 München 2-2 Alemannia Aachen,2026-01-31
Ingolstadt,1.39,2.20,-0.81,1.36,1.26,0.10,0.03,0.95,-0.92,1.39,2.20,-0.81,3,0,3,3.81,29.80,25.38,42.05,0.35,1.01,82,4,11,20,31.43,19.8,18.52,1,7,7,3,7,17.8,8.68,107.47,97.52,82.3,70.66,2,Hansa Rostock 0-3 Ingolstadt,2026-01-31
Hansa Rostock,2.20,1.39,0.81,1.26,1.36,-0.10,0.95,0.03,0.92,2.20,1.39,0.81,0,3,-3,-3.81,70.20,74.62,50.53,1.01,0.35,332,22,20,11,19.8,31.43,6.90,7,1,39,11,9,187.2,91.32,2.73,2.48,34.17,29.34,8,Hansa Rostock 0-3 Ingolstadt,2026-01-31
Hoffenheim II,1.36,3.64,-2.28,1.30,2.94,-1.64,0.06,0.70,-0.64,1.36,3.64,-2.28,1,3,-2,0.28,47.80,44.88,47.37,0.87,1.76,194,14,13,19,14.94,10.8,9.81,4,9,11,2,13,76.0,35.28,38.67,54.72,61.2,32.55,3,Energie Cottbus 3-1 Hoffenheim II,2026-01-31
Energie Cottbus,3.64,1.36,2.28,2.94,1.30,1.64,0.70,0.06,0.64,3.64,1.36,2.28,3,1,2,-0.28,52.20,55.12,45.27,1.76,0.87,173,17,19,13,10.8,14.94,9.16,9,4,23,9,9,139.4,64.72,32.0,45.28,126.8,67.45,0,Energie Cottbus 3-1 Hoffenheim II,2026-01-31
Waldhof Mannheim,1.88,0.21,1.67,1.81,0.21,1.60,0.07,0.00,0.07,1.88,0.21,1.67,3,1,2,0.33,43.00,50.76,43.85,0.74,0.47,177,9,11,3,14.86,6.38,16.47,4,7,21,5,9,120.3,67.85,80.93,78.83,183.3,87.62,0,Viktoria Köln 1-3 Waldhof Mannheim,2026-01-31
Viktoria Köln,0.21,1.88,-1.67,0.21,1.81,-1.60,0.00,0.07,-0.07,0.21,1.88,-1.67,1,3,-2,-0.33,57.00,49.24,45.95,0.47,0.74,266,9,3,11,6.38,14.86,13.10,7,4,12,3,9,57.0,32.15,21.73,21.17,25.9,12.38,2,Viktoria Köln 1-3 Waldhof Mannheim,2026-01-31
Erzgebirge Aue,1.20,2.14,-0.94,0.85,1.85,-1.00,0.36,0.29,0.07,1.20,2.14,-0.94,1,3,-2,-1.06,42.20,46.44,47.53,0.91,0.39,166,8,8,12,8.79,30.77,12.85,2,7,19,3,14,48.8,38.49,90.33,82.07,112.33,68.93,3,Havelse 3-1 Erzgebirge Aue,2026-01-30
Havelse,2.14,1.20,0.94,1.85,0.85,1.00,0.29,0.36,-0.07,2.14,1.20,0.94,3,1,2,1.06,57.80,53.56,47.40,0.39,0.91,244,11,12,8,30.77,8.79,9.67,7,2,12,3,8,78.0,61.51,19.73,17.93,50.63,31.07,3,Havelse 3-1 Erzgebirge Aue,2026-01-30
Verl,2.40,1.10,1.30,2.17,1.10,1.07,0.23,0.00,0.23,2.40,1.10,1.30,1,2,-1,-2.30,69.60,67.31,46.86,0.71,0.44,300,14,22,7,30.99,15.91,6.37,6,1,21,8,11,193.8,91.5,7.53,4.8,97.33,55.86,1,Wehen Wiesbaden 2-1 Verl,2026-01-25
Wehen Wiesbaden,1.10,2.40,-1.30,1.10,2.17,-1.07,0.00,0.23,-0.23,1.10,2.40,-1.30,2,1,1,2.30,30.40,32.69,45.12,0.44,0.71,112,7,7,22,15.91,30.99,14.25,1,6,14,4,21,18.0,8.5,149.2,95.2,76.9,44.14,0,Wehen Wiesbaden 2-1 Verl,2026-01-25
