Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Châteauroux,2.43,1.14,1.29,2.43,0.38,2.05,0.00,0.00,0.00,2.43,0.38,2.05,0,1,-1,-2.29,66.00,71.47,52.79,1.73,0.31,321,24,19,7,10.98,22.58,7.12,4,1,35,6,17,224.5,92.05,8.8,7.95,95.97,73.09,2,Châteauroux 0-1 Villefranche,2026-03-13
Aubagne,0.89,4.20,-3.31,0.40,1.48,-1.08,0.48,1.19,-0.71,0.89,2.68,-1.79,1,2,-1,2.31,41.40,33.33,38.42,0.27,1.26,105,4,8,16,29.63,12.7,18.71,3,8,13,2,12,40.4,18.82,46.47,54.03,29.73,15.1,1,Dijon 2-1 Aubagne,2026-03-13
Dijon,4.20,0.89,3.31,1.48,0.40,1.08,1.19,0.48,0.71,2.68,0.89,1.79,2,1,1,-2.31,58.60,66.67,48.48,1.26,0.27,254,12,16,8,12.7,29.63,7.68,8,3,21,5,14,174.3,81.18,39.53,45.97,167.1,84.9,3,Dijon 2-1 Aubagne,2026-03-13
Valenciennes,1.12,1.50,-0.38,1.00,1.50,-0.50,0.12,0.00,0.12,1.12,1.50,-0.38,3,2,1,1.38,65.20,67.6,48.11,0.53,0.45,252,10,13,10,24.53,22.22,12.36,5,4,24,5,6,150.3,81.07,25.13,20.79,110.8,64.99,2,Villefranche 2-3 Valenciennes,2026-03-06
Villefranche,1.50,1.12,0.38,1.50,1.00,0.50,0.00,0.12,-0.12,1.50,1.12,0.38,2,3,-1,-1.38,34.80,32.4,39.44,0.45,0.53,97,6,10,13,22.22,24.53,22.90,4,5,12,4,11,35.1,18.93,95.73,79.21,59.7,35.01,1,Villefranche 2-3 Valenciennes,2026-03-06
Versailles,2.05,1.06,0.99,1.19,0.74,0.45,0.10,0.32,-0.22,1.29,1.06,0.23,2,2,0,-0.99,55.60,57.44,46.35,0.71,0.43,197,15,15,6,21.13,13.95,9.03,5,3,14,2,10,105.5,69.18,33.47,40.55,96.23,61.08,1,Quevilly-Rouen Métropole 2-2 Versailles,2026-03-06
Quevilly-Rouen Métropole,1.06,2.05,-0.99,0.74,1.19,-0.45,0.32,0.10,0.22,1.06,1.29,-0.23,2,2,0,0.99,44.40,42.56,41.82,0.43,0.71,124,8,6,15,13.95,21.13,15.84,3,5,13,4,12,47.0,30.82,49.07,59.45,61.33,38.92,0,Quevilly-Rouen Métropole 2-2 Versailles,2026-03-06
Orléans,3.65,0.90,2.75,3.65,0.52,3.13,0.00,0.39,-0.39,3.65,0.90,2.75,3,1,2,-0.75,47.30,47.26,45.21,1.18,0.6,141,14,11,10,9.32,16.67,7.71,2,9,10,3,18,64.0,47.69,51.67,73.53,125.83,83.0,0,Stade Briochin 1-3 Orléans,2026-03-06
Stade Briochin,0.90,3.65,-2.75,0.52,3.65,-3.13,0.39,0.00,0.39,0.90,3.65,-2.75,1,3,-2,0.75,52.70,52.74,45.20,0.6,1.18,179,12,10,11,16.67,9.32,7.95,9,2,25,5,17,70.2,52.31,18.6,26.47,25.77,17.0,1,Stade Briochin 1-3 Orléans,2026-03-06
Châteauroux,0.60,1.75,-1.15,0.60,1.56,-0.96,0.00,0.19,-0.19,0.60,1.75,-1.15,2,2,0,1.15,40.10,43.58,43.75,0.53,0.71,148,6,6,17,11.32,23.94,12.03,5,8,14,2,10,30.5,20.12,87.93,83.85,46.01,22.75,0,Caen 2-2 Châteauroux,2026-03-06
Caen,1.75,0.60,1.15,1.56,0.60,0.96,0.19,0.00,0.19,1.75,0.60,1.15,2,2,0,-1.15,59.90,56.42,44.51,0.71,0.53,229,6,17,6,23.94,11.32,6.65,8,5,18,6,19,121.1,79.88,16.93,16.15,156.2,77.25,1,Caen 2-2 Châteauroux,2026-03-06
Le Puy Foot,1.00,1.65,-0.65,0.77,0.81,-0.04,0.23,0.84,-0.61,1.00,1.65,-0.65,1,0,1,1.65,42.20,40.3,45.44,0.7,0.73,149,20,12,10,17.14,13.7,14.38,0,5,19,5,13,88.3,42.88,68.67,75.4,95.47,44.14,1,Paris 13 Atletico 0-1 Le Puy Foot,2026-03-06
Paris 13 Atletico,1.65,1.00,0.65,0.81,0.77,0.04,0.84,0.23,0.61,1.65,1.00,0.65,0,1,-1,-1.65,57.80,59.7,48.80,0.73,0.7,246,14,10,12,13.7,17.14,8.78,5,0,41,9,14,117.6,57.12,22.4,24.6,120.8,55.86,1,Paris 13 Atletico 0-1 Le Puy Foot,2026-03-06
Rouen,1.92,1.84,0.08,1.35,1.84,-0.49,0.56,0.00,0.56,1.92,1.84,0.08,1,3,-2,-2.08,40.50,43.03,48.52,0.96,0.87,168,7,9,11,9.38,12.64,11.06,3,4,15,7,11,75.7,36.27,86.2,85.46,111.3,67.67,2,Bourg-Péronnas 3-1 Rouen,2026-03-06
Bourg-Péronnas,1.84,1.92,-0.08,1.84,1.35,0.49,0.00,0.56,-0.56,1.84,1.92,-0.08,3,1,2,2.08,59.50,56.97,48.71,0.87,0.96,236,8,11,9,12.64,9.38,8.52,4,3,23,3,17,133.0,63.73,14.67,14.54,53.17,32.33,0,Bourg-Péronnas 3-1 Rouen,2026-03-06
Dijon,0.67,0.80,-0.13,0.42,0.67,-0.25,0.24,0.13,0.11,0.67,0.80,-0.13,1,1,0,0.13,64.60,62.38,43.25,0.64,0.47,242,8,7,12,10.94,25.53,8.91,5,3,17,4,12,103.1,58.02,27.6,16.4,54.53,32.73,2,Concarneau 1-1 Dijon,2026-03-06
Concarneau,0.80,0.67,0.13,0.67,0.42,0.25,0.13,0.24,-0.11,0.80,0.67,0.13,1,1,0,-0.13,35.40,37.62,44.27,0.47,0.64,137,10,12,7,25.53,10.94,16.41,3,5,15,3,16,74.6,41.98,140.67,83.6,112.1,67.27,3,Concarneau 1-1 Dijon,2026-03-06
Fleury,1.11,1.34,-0.23,1.03,0.26,0.77,0.08,0.32,-0.24,1.11,0.58,0.53,2,1,1,1.23,45.90,43.95,47.44,0.49,0.69,183,8,12,11,24.49,15.94,9.72,4,3,7,2,18,54.7,38.31,49.67,59.31,58.5,36.98,1,Aubagne 1-2 Fleury,2026-03-06
Aubagne,1.34,1.11,0.23,0.26,1.03,-0.77,0.32,0.08,0.24,0.58,1.11,-0.53,1,2,-1,-1.23,54.10,56.05,46.56,0.69,0.49,193,12,11,12,15.94,24.49,8.44,3,4,39,12,15,88.1,61.69,34.07,40.69,99.7,63.02,1,Aubagne 1-2 Fleury,2026-03-06
Rouen,1.34,1.61,-0.27,0.37,1.49,-1.12,0.21,0.12,0.09,0.58,1.61,-1.03,1,1,0,0.27,37.90,45.29,47.41,0.58,1.02,140,10,9,18,15.52,17.65,10.93,8,13,16,4,15,54.4,34.39,109.27,91.01,106.87,66.31,1,Orléans 1-1 Rouen,2026-02-28
Orléans,1.61,1.34,0.27,1.49,0.37,1.12,0.12,0.21,-0.09,1.61,0.58,1.03,1,1,0,-0.27,62.10,54.71,45.20,1.02,0.58,224,17,18,9,17.65,15.52,6.21,13,8,18,6,16,103.8,65.61,10.8,8.99,54.3,33.69,0,Orléans 1-1 Rouen,2026-02-28
Bourg-Péronnas,1.76,0.48,1.28,1.00,0.48,0.52,0.00,0.00,0.00,1.00,0.48,0.52,2,2,0,-1.28,52.40,54.18,44.81,0.76,0.53,197,5,9,6,11.84,11.32,9.18,2,1,22,1,21,91.5,73.14,47.33,49.65,108.23,69.95,0,Quevilly-Rouen Métropole 2-2 Bourg-Péronnas,2026-02-28
Quevilly-Rouen Métropole,0.48,1.76,-1.28,0.48,1.00,-0.52,0.00,0.00,0.00,0.48,1.00,-0.52,2,2,0,1.28,47.60,45.82,42.23,0.53,0.76,148,6,6,9,11.32,11.84,12.25,1,2,17,2,18,33.6,26.86,48.0,50.35,46.5,30.05,1,Quevilly-Rouen Métropole 2-2 Bourg-Péronnas,2026-02-28
Caen,1.23,2.23,-1.00,1.10,1.96,-0.86,0.12,0.27,-0.15,1.23,2.23,-1.00,1,2,-1,0.00,62.50,56.0,43.71,0.94,0.61,230,13,11,16,11.7,26.23,9.87,8,2,14,5,9,110.8,56.79,16.27,12.64,66.57,33.93,0,Valenciennes 2-1 Caen,2026-02-28
Valenciennes,2.23,1.23,1.00,1.96,1.10,0.86,0.27,0.12,0.15,2.23,1.23,1.00,2,1,1,0.00,37.50,44.0,45.96,0.61,0.94,153,9,16,11,26.23,11.7,21.88,2,8,24,6,12,84.3,43.21,112.4,87.36,129.6,66.07,2,Valenciennes 2-1 Caen,2026-02-28
Aubagne,1.17,2.67,-1.50,1.12,2.55,-1.43,0.05,0.12,-0.07,1.17,2.67,-1.50,0,3,-3,-1.50,56.10,45.45,43.66,0.96,0.82,163,8,14,16,14.58,19.51,8.14,4,11,15,2,14,56.4,37.38,9.33,12.76,30.07,15.41,1,Versailles 3-0 Aubagne,2026-02-27
Versailles,2.67,1.17,1.50,2.55,1.12,1.43,0.12,0.05,0.07,2.67,1.17,1.50,3,0,3,1.50,43.90,54.55,45.44,0.82,0.96,149,18,16,14,19.51,14.58,11.68,11,4,13,2,9,94.5,62.62,63.8,87.24,165.12,84.59,1,Versailles 3-0 Aubagne,2026-02-27
Villefranche,0.47,3.89,-3.42,0.47,2.20,-1.73,0.00,0.18,-0.18,0.47,2.37,-1.90,1,2,-1,2.42,52.00,45.26,44.14,0.5,0.86,144,9,5,22,10.0,25.58,8.11,3,5,20,2,19,21.3,15.48,22.13,28.52,11.73,5.79,5,Sochaux 2-1 Villefranche,2026-02-27
Sochaux,3.89,0.47,3.42,2.20,0.47,1.73,0.18,0.00,0.18,2.37,0.47,1.90,2,1,1,-2.42,48.00,54.74,48.36,0.86,0.5,159,12,22,5,25.58,10.0,6.83,5,3,19,9,16,116.3,84.52,55.47,71.48,190.8,94.21,0,Sochaux 2-1 Villefranche,2026-02-27
Stade Briochin,1.11,2.73,-1.62,1.11,2.73,-1.62,0.00,0.00,0.00,1.11,2.73,-1.62,1,1,0,1.62,35.60,32.76,46.44,0.81,1.85,123,8,7,14,8.64,7.57,11.94,5,2,12,1,11,13.6,8.91,108.13,98.6,58.03,41.61,1,Le Puy Foot 1-1 Stade Briochin,2026-02-27
Le Puy Foot,2.73,1.11,1.62,2.73,1.11,1.62,0.00,0.00,0.00,2.73,1.11,1.62,1,1,0,-1.62,64.40,67.24,46.76,1.85,0.81,230,14,14,7,7.57,8.64,7.66,2,5,27,7,17,139.1,91.09,1.53,1.4,81.43,58.39,1,Le Puy Foot 1-1 Stade Briochin,2026-02-27
Concarneau,2.20,0.81,1.39,1.75,0.81,0.94,0.45,0.00,0.45,2.20,0.81,1.39,4,0,4,2.61,29.60,34.78,43.54,0.77,0.95,93,5,9,8,11.69,8.42,11.14,10,5,9,2,14,28.9,22.09,144.4,98.05,179.53,92.1,3,Fleury 0-4 Concarneau,2026-02-27
Fleury,0.81,2.20,-1.39,0.81,1.75,-0.94,0.00,0.45,-0.45,0.81,2.20,-1.39,0,4,-4,-2.61,70.40,65.22,46.74,0.95,0.77,258,15,8,9,8.42,11.69,6.19,5,10,11,3,11,101.9,77.91,2.87,1.95,15.4,7.9,1,Fleury 0-4 Concarneau,2026-02-27
Paris 13 Atletico,1.32,2.60,-1.28,0.56,2.35,-1.79,0.00,0.25,-0.25,0.56,2.60,-2.04,1,0,1,2.28,46.00,36.23,41.68,0.29,1.35,131,2,5,21,17.24,15.56,11.79,4,7,11,3,12,25.7,13.72,51.13,54.67,42.03,19.91,0,Châteauroux 0-1 Paris 13 Atletico,2026-02-27
Châteauroux,2.60,1.32,1.28,2.35,0.56,1.79,0.25,0.00,0.25,2.60,0.56,2.04,0,1,-1,-2.28,54.00,63.77,48.16,1.35,0.29,226,18,21,5,15.56,17.24,10.28,7,4,36,8,10,161.6,86.28,42.4,45.33,169.1,80.09,0,Châteauroux 0-1 Paris 13 Atletico,2026-02-27
Dijon,3.10,0.92,2.18,2.79,0.91,1.88,0.31,0.01,0.30,3.10,0.92,2.18,2,1,1,-1.18,52.10,59.36,46.34,0.77,0.39,208,14,21,9,27.27,23.08,7.36,10,2,16,4,10,122.0,82.82,39.33,57.39,145.33,84.33,1,Villefranche 1-2 Dijon,2026-02-20
Villefranche,0.92,3.10,-2.18,0.91,2.79,-1.88,0.01,0.31,-0.30,0.92,3.10,-2.18,1,2,-1,1.18,47.90,40.64,41.37,0.39,0.77,141,5,9,21,23.08,27.27,16.68,2,10,14,3,16,25.3,17.18,29.2,42.61,27.0,15.67,1,Villefranche 1-2 Dijon,2026-02-20
Sochaux,1.90,0.90,1.00,1.12,0.49,0.63,0.02,0.41,-0.39,1.14,0.90,0.24,3,1,2,1.00,37.50,41.22,45.80,0.42,0.77,152,7,8,10,19.05,12.99,17.10,3,5,15,4,13,50.2,34.57,128.6,94.51,132.23,82.58,0,Caen 1-3 Sochaux,2026-02-20
Caen,0.90,1.90,-1.00,0.49,1.12,-0.63,0.41,0.02,0.39,0.90,1.14,-0.24,1,3,-2,-1.00,62.50,58.78,44.19,0.77,0.42,222,12,10,8,12.99,19.05,10.18,5,3,27,5,10,95.0,65.43,7.47,5.49,27.9,17.42,1,Caen 1-3 Sochaux,2026-02-20
Valenciennes,0.80,1.97,-1.17,0.59,0.61,-0.02,0.21,0.61,-0.40,0.80,1.21,-0.41,1,1,0,1.17,52.50,53.96,48.59,0.72,0.6,221,14,9,11,12.5,18.33,11.09,10,4,16,4,10,99.5,49.11,30.73,35.22,69.77,41.3,4,Paris 13 Atletico 1-1 Valenciennes,2026-02-20
Paris 13 Atletico,1.97,0.80,1.17,0.61,0.59,0.02,0.61,0.21,0.40,1.21,0.80,0.41,1,1,0,-1.17,47.50,46.04,45.87,0.6,0.72,183,12,11,9,18.33,12.5,18.29,4,10,25,4,7,103.1,50.89,56.53,64.78,99.17,58.7,1,Paris 13 Atletico 1-1 Valenciennes,2026-02-20
Le Puy Foot,1.12,2.87,-1.75,1.12,2.20,-1.08,0.00,0.67,-0.67,1.12,2.87,-1.75,1,1,0,1.75,52.40,43.34,42.89,1.21,0.9,194,13,8,16,6.61,17.78,11.89,3,4,14,4,14,45.7,28.63,11.27,10.82,13.9,8.29,1,Rouen 1-1 Le Puy Foot,2026-02-20
Rouen,2.87,1.12,1.75,2.20,1.12,1.08,0.67,0.00,0.67,2.87,1.12,1.75,1,1,0,-1.75,47.60,56.66,51.87,0.9,1.21,244,16,16,8,17.78,6.61,14.25,4,3,27,8,10,113.9,71.37,92.87,89.18,153.7,91.71,0,Rouen 1-1 Le Puy Foot,2026-02-20
Orléans,1.72,0.25,1.47,1.72,0.25,1.47,0.00,0.00,0.00,1.72,0.25,1.47,3,0,3,1.53,53.30,61.09,46.46,0.93,0.21,245,12,8,5,8.6,23.81,13.48,5,3,20,4,11,98.7,77.53,53.73,46.46,116.7,76.47,2,Bourg-Péronnas 0-3 Orléans,2026-02-20
Bourg-Péronnas,0.25,1.72,-1.47,0.25,1.72,-1.47,0.00,0.00,0.00,0.25,1.72,-1.47,0,3,-3,-1.53,46.70,38.91,40.92,0.21,0.93,155,1,5,8,23.81,8.6,16.23,3,5,9,0,13,28.6,22.47,61.93,53.54,35.9,23.53,0,Bourg-Péronnas 0-3 Orléans,2026-02-20
Versailles,1.83,1.24,0.59,1.72,1.21,0.51,0.12,0.03,0.09,1.83,1.24,0.59,2,0,2,1.41,54.50,48.63,42.28,0.48,0.78,156,9,11,20,22.92,25.64,9.25,6,2,19,5,15,57.8,40.7,30.6,32.69,75.3,40.05,1,Concarneau 0-2 Versailles,2026-02-20
Concarneau,1.24,1.83,-0.59,1.21,1.72,-0.51,0.03,0.12,-0.09,1.24,1.83,-0.59,0,2,-2,-1.41,45.50,51.37,46.26,0.78,0.48,152,16,20,11,25.64,22.92,12.67,2,6,13,1,8,84.2,59.3,63.0,67.31,112.7,59.95,8,Concarneau 0-2 Versailles,2026-02-20
Quevilly-Rouen Métropole,0.42,0.55,-0.13,0.16,0.28,-0.12,0.26,0.27,-0.01,0.42,0.55,-0.13,1,0,1,1.13,36.30,32.52,46.68,0.65,0.51,114,4,9,10,13.85,19.61,14.22,4,4,11,2,18,43.7,30.12,75.4,96.17,107.17,67.6,2,Aubagne 0-1 Quevilly-Rouen Métropole,2026-02-20
Aubagne,0.55,0.42,0.13,0.28,0.16,0.12,0.27,0.26,0.01,0.55,0.42,0.13,0,1,-1,-1.13,63.70,67.48,45.03,0.51,0.65,195,11,10,9,19.61,13.85,5.02,4,4,28,7,13,101.4,69.88,3.0,3.83,51.37,32.4,4,Aubagne 0-1 Quevilly-Rouen Métropole,2026-02-20
Fleury,3.08,1.65,1.43,1.23,1.57,-0.34,1.85,0.08,1.77,3.08,1.65,1.43,3,2,1,-0.43,60.70,60.96,50.70,1.21,0.8,304,30,22,10,18.18,12.5,10.58,5,2,29,7,8,158.7,74.26,16.07,14.93,108.3,64.86,0,Stade Briochin 2-3 Fleury,2026-02-17
Stade Briochin,1.65,3.08,-1.43,1.57,1.23,0.34,0.08,1.85,-1.77,1.65,3.08,-1.43,2,3,-1,0.43,39.30,39.04,48.88,0.8,1.21,178,11,10,22,12.5,18.18,20.90,2,5,22,4,9,55.0,25.74,91.53,85.07,58.67,35.14,0,Stade Briochin 2-3 Fleury,2026-02-17
Stade Briochin,1.82,2.45,-0.63,1.71,2.08,-0.37,0.11,0.37,-0.26,1.82,2.45,-0.63,2,1,1,1.63,36.30,32.19,39.90,0.79,0.68,97,10,12,18,15.19,26.47,12.44,4,6,12,4,12,54.4,24.19,67.0,86.93,94.77,59.6,0,Valenciennes 1-2 Stade Briochin,2026-02-13
Valenciennes,2.45,1.82,0.63,2.08,1.71,0.37,0.37,0.11,0.26,2.45,1.82,0.63,1,2,-1,-1.63,63.70,67.81,50.51,0.68,0.79,317,18,18,12,26.47,15.19,10.75,6,4,28,8,11,170.5,75.81,10.07,13.07,64.23,40.4,6,Valenciennes 1-2 Stade Briochin,2026-02-13
Paris 13 Atletico,1.34,1.20,0.14,0.58,0.89,-0.31,0.00,0.30,-0.30,0.58,1.20,-0.62,1,1,0,-0.14,27.30,18.55,42.06,0.09,1.15,88,2,7,18,77.78,15.65,15.64,3,9,9,2,16,13.9,4.56,138.6,96.84,25.53,15.35,0,Sochaux 1-1 Paris 13 Atletico,2026-02-13
Sochaux,1.20,1.34,-0.14,0.89,0.58,0.31,0.30,0.00,0.30,1.20,0.58,0.62,1,1,0,0.14,72.70,81.45,55.73,1.15,0.09,434,20,18,7,15.65,77.78,6.11,9,3,38,6,6,290.7,95.44,4.53,3.16,140.77,84.65,2,Sochaux 1-1 Paris 13 Atletico,2026-02-13
Orléans,1.87,1.52,0.35,1.68,0.84,0.84,0.19,0.68,-0.49,1.87,1.52,0.35,1,1,0,-0.35,43.10,48.36,51.51,0.85,1.44,200,17,18,16,21.18,11.11,9.81,5,2,15,3,12,99.1,48.15,83.13,88.95,147.4,72.75,0,Le Puy Foot 1-1 Orléans,2026-02-13
Le Puy Foot,1.52,1.87,-0.35,0.84,1.68,-0.84,0.68,0.19,0.49,1.52,1.87,-0.35,1,1,0,0.35,56.90,51.64,42.95,1.44,0.85,203,19,16,18,11.11,21.18,10.67,2,5,22,7,16,106.7,51.85,10.33,11.05,55.2,27.25,1,Le Puy Foot 1-1 Orléans,2026-02-13
Villefranche,2.30,1.83,0.47,1.36,1.79,-0.43,0.18,0.04,0.14,1.54,1.83,-0.29,2,2,0,-0.47,41.00,49.49,52.11,0.76,1.51,148,15,12,11,15.79,7.28,11.48,6,0,18,6,13,92.9,55.9,57.2,94.59,127.03,63.82,3,Fleury 2-2 Villefranche,2026-02-13
Fleury,1.83,2.30,-0.47,1.79,1.36,0.43,0.04,0.18,-0.14,1.83,1.54,0.29,2,2,0,0.47,59.00,50.51,45.55,1.51,0.76,160,18,11,12,7.28,15.79,6.55,0,6,20,7,15,73.3,44.1,3.27,5.41,72.0,36.18,0,Fleury 2-2 Villefranche,2026-02-13
Rouen,3.03,0.89,2.14,2.97,0.81,2.16,0.07,0.07,0.00,3.03,0.89,2.14,2,1,1,-1.14,45.20,52.22,53.72,1.05,0.44,184,21,18,10,17.14,22.73,9.67,3,2,14,2,18,123.5,67.08,78.2,83.91,168.63,80.28,0,Châteauroux 1-2 Rouen,2026-02-13
Châteauroux,0.89,3.03,-2.14,0.81,2.97,-2.16,0.07,0.07,0.00,0.89,3.03,-2.14,1,2,-1,1.14,54.80,47.78,46.75,0.44,1.05,169,14,10,18,22.73,17.14,8.25,2,3,19,6,15,60.6,32.92,15.0,16.09,41.43,19.72,0,Châteauroux 1-2 Rouen,2026-02-13
Caen,1.48,5.19,-3.71,0.72,4.78,-4.06,0.00,0.41,-0.41,0.72,5.19,-4.47,3,3,0,3.71,43.60,31.91,37.49,0.3,1.57,100,5,6,29,20.0,18.47,9.94,4,7,6,2,13,14.8,7.32,43.53,64.08,22.5,15.2,1,Dijon 3-3 Caen,2026-02-13
Dijon,5.19,1.48,3.71,4.78,0.72,4.06,0.41,0.00,0.41,5.19,0.72,4.47,3,3,0,-3.71,56.40,68.09,48.58,1.57,0.3,216,17,29,6,18.47,20.0,8.89,7,4,47,8,10,187.4,92.68,24.4,35.92,125.57,84.8,0,Dijon 3-3 Caen,2026-02-13
Bourg-Péronnas,1.16,2.52,-1.36,1.16,2.52,-1.36,0.00,0.00,0.00,1.16,2.52,-1.36,0,1,-1,0.36,42.20,52.31,46.96,0.49,0.77,177,7,9,9,18.37,11.69,17.46,4,2,24,1,10,84.0,60.69,79.07,70.01,113.27,70.91,1,Aubagne 1-0 Bourg-Péronnas,2026-02-13
Aubagne,2.52,1.16,1.36,2.52,1.16,1.36,0.00,0.00,0.00,2.52,1.16,1.36,1,0,1,-0.36,57.80,47.69,45.21,0.77,0.49,199,11,9,9,11.69,18.37,13.22,2,4,11,3,7,54.4,39.31,33.87,29.99,46.47,29.09,0,Aubagne 1-0 Bourg-Péronnas,2026-02-13
Concarneau,2.21,1.55,0.66,1.45,0.93,0.52,0.00,0.62,-0.62,1.45,1.55,-0.10,1,2,-1,-1.66,46.90,56.16,46.82,0.89,0.56,154,12,10,12,11.24,21.43,9.46,6,2,13,2,14,75.7,46.82,106.13,73.37,114.47,75.29,6,Quevilly-Rouen Métropole 2-1 Concarneau,2026-02-12
Quevilly-Rouen Métropole,1.55,2.21,-0.66,0.93,1.45,-0.52,0.62,0.00,0.62,1.55,1.45,0.10,2,1,1,1.66,53.10,43.84,40.54,0.56,0.89,130,8,12,10,21.43,11.24,10.80,2,6,26,5,11,86.0,53.18,38.53,26.63,37.57,24.71,0,Quevilly-Rouen Métropole 2-1 Concarneau,2026-02-12
Versailles,1.90,1.92,-0.02,1.36,1.80,-0.44,0.54,0.12,0.42,1.90,1.92,-0.02,0,1,-1,-0.98,51.20,60.95,49.15,0.9,0.61,206,14,17,11,18.89,18.03,7.78,5,2,23,8,18,118.4,73.45,36.27,48.66,107.6,72.6,4,Villefranche 1-0 Versailles,2026-02-06
Villefranche,1.92,1.90,0.02,1.80,1.36,0.44,0.12,0.54,-0.42,1.92,1.90,0.02,1,0,1,0.98,48.80,39.05,42.98,0.61,0.9,128,5,11,17,18.03,18.89,8.54,2,5,13,3,16,42.8,26.55,38.27,51.34,40.6,27.4,0,Villefranche 1-0 Versailles,2026-02-06
Sochaux,0.61,0.70,-0.09,0.50,0.70,-0.20,0.10,0.00,0.10,0.61,0.70,-0.09,1,1,0,0.09,59.10,57.04,44.50,0.38,0.33,185,5,7,8,18.42,24.24,6.75,5,8,19,3,11,80.4,59.25,13.87,12.63,66.57,38.57,0,Stade Briochin 1-1 Sochaux,2026-02-06
Stade Briochin,0.70,0.61,0.09,0.70,0.50,0.20,0.00,0.10,-0.10,0.70,0.61,0.09,1,1,0,-0.09,40.90,42.96,45.60,0.33,0.38,136,9,8,7,24.24,18.42,9.85,8,5,23,6,21,55.3,40.75,95.93,87.37,106.03,61.43,2,Stade Briochin 1-1 Sochaux,2026-02-06
Fleury,1.59,1.33,0.26,1.33,1.29,0.04,0.26,0.04,0.22,1.59,1.33,0.26,0,1,-1,-1.26,46.20,55.95,51.79,0.83,0.5,198,11,11,10,13.25,20.0,11.43,4,4,21,4,9,115.9,63.33,66.47,74.74,122.1,75.42,1,Caen 1-0 Fleury,2026-02-06
Caen,1.33,1.59,-0.26,1.29,1.33,-0.04,0.04,0.26,-0.22,1.33,1.59,-0.26,1,0,1,1.26,53.80,44.05,44.11,0.5,0.83,165,13,10,11,20.0,13.25,7.23,4,4,22,7,18,67.1,36.67,22.47,25.26,39.8,24.58,0,Caen 1-0 Fleury,2026-02-06
Dijon,2.87,1.17,1.70,2.87,1.09,1.78,0.00,0.08,-0.08,2.87,1.17,1.70,4,1,3,1.30,43.00,42.34,41.56,0.65,0.85,136,9,10,9,15.38,10.59,12.22,5,4,8,5,19,49.8,33.22,81.93,72.21,119.8,82.51,0,Paris 13 Atletico 1-4 Dijon,2026-02-06
Paris 13 Atletico,1.17,2.87,-1.70,1.09,2.87,-1.78,0.08,0.00,0.08,1.17,2.87,-1.70,1,4,-3,-1.30,57.00,57.66,45.56,0.85,0.65,222,15,9,10,10.59,15.38,11.06,4,5,29,4,8,100.1,66.78,31.53,27.79,25.4,17.49,1,Paris 13 Atletico 1-4 Dijon,2026-02-06
Châteauroux,1.36,1.97,-0.61,1.35,1.91,-0.56,0.01,0.06,-0.05,1.36,1.97,-0.61,2,2,0,0.61,44.30,44.87,44.71,0.32,1.28,158,8,11,13,34.38,10.16,9.54,3,6,24,2,15,46.2,27.3,60.33,69.3,49.87,32.93,1,Orléans 2-2 Châteauroux,2026-02-06
Orléans,1.97,1.36,0.61,1.91,1.35,0.56,0.06,0.01,0.05,1.97,1.36,0.61,2,2,0,-0.61,55.70,55.13,49.00,1.28,0.32,213,16,13,11,10.16,34.38,9.06,6,3,21,3,16,123.0,72.7,26.73,30.7,101.57,67.07,1,Orléans 2-2 Châteauroux,2026-02-06
Valenciennes,1.02,1.33,-0.31,0.81,1.21,-0.40,0.21,0.12,0.09,1.02,1.33,-0.31,2,1,1,1.31,46.50,33.54,44.68,0.31,0.85,162,5,6,18,19.35,21.18,9.84,5,8,10,2,13,29.6,14.04,39.47,61.22,43.93,21.5,1,Rouen 1-2 Valenciennes,2026-02-06
Rouen,1.33,1.02,0.31,1.21,0.81,0.40,0.12,0.21,-0.09,1.33,1.02,0.31,1,2,-1,-1.31,53.50,66.46,50.08,0.85,0.31,226,11,18,6,21.18,19.35,7.21,8,5,30,9,18,181.3,85.96,25.0,38.78,160.37,78.5,2,Rouen 1-2 Valenciennes,2026-02-06
Le Puy Foot,0.77,1.98,-1.21,0.75,1.92,-1.17,0.03,0.06,-0.03,0.77,1.98,-1.21,0,1,-1,0.21,65.50,66.78,50.00,0.69,0.59,315,9,9,15,13.04,25.42,10.16,3,1,27,7,6,95.5,64.75,8.2,7.7,41.6,28.83,5,Bourg-Péronnas 1-0 Le Puy Foot,2026-02-06
Bourg-Péronnas,1.98,0.77,1.21,1.92,0.75,1.17,0.06,0.03,0.03,1.98,0.77,1.21,1,0,1,-0.21,34.50,33.22,41.18,0.59,0.69,93,6,15,9,25.42,13.04,22.48,1,3,12,6,18,52.0,35.25,98.27,92.3,102.67,71.17,0,Bourg-Péronnas 1-0 Le Puy Foot,2026-02-06
